allcode,0to12,13to18,19to25,26to40,41to60,61to90,,code,0to12,13to18,19to25,26to40,41to60,61to90,,age0to12,age13to18,age19to25,age26to40,age41to60,age61to90
E02002919,1769,600,890,2334,2280,1809,,,,,,,,,,,,,,,
E02002920,937,440,537,1187,1958,1587,,,,,,,,,,,,,,,
E02002921,1660,603,825,1631,1979,1309,,,,,,,,,,,,,,,
E02002922,702,474,388,773,2035,2007,,,,,,,,,,,,,,,
E02002923,1254,657,657,1554,2598,3115,,,,,,,,,,,,,,,
E02002924,820,400,358,692,1842,2089,,,,,,,,,,,,,,,
E02002925,1567,775,720,1780,3221,2989,,,,,,,,,,,,,,,
E02002926,1363,678,811,1737,2857,3412,,,,,,,,,,,,,,,
E02002927,1309,841,596,1392,3637,3973,,,,,,,,,,,,,,,
E06000051,41433,22002,22618,48472,88343,87253,,,,,,,,,,,,,,,
E02006015,1444,652,798,1694,2785,2619,,,,,,,,,,,,,,,
E02006016,963,520,466,988,2355,2398,,,,,,,,,,,,,,,
E02006023,1273,777,774,1412,2745,2671,,,,,,,,,,,,,,,
E02006017,936,763,510,1035,2220,2270,,,,,,,,,,,,,,,
E02006018,1945,772,906,2096,3174,3140,,,,,,,,,,,,,,,
E02006024,1458,674,837,1854,2665,2286,,,,,,,,,,,,,,,
E02006025,1304,653,710,1704,2534,2389,,,,,,,,,,,,,,,
E02006019,817,446,461,964,1600,1784,,,,,,,,,,,,,,,
E02006020,1046,563,867,1443,2081,1502,,,,,,,,,,,,,,,
E02006021,1068,733,568,979,2672,2085,,,,,,,,,,,,,,,
E02006026,983,543,452,947,2183,1907,,,,,,,,,,,,,,,
E02006027,625,369,289,730,1604,1770,,,,,,,,,,,,,,,
E02006022,862,415,461,1026,1720,1520,,,,,,,,,,,,,,,
E02006028,1206,742,626,1237,2755,2585,,,,,,,,,,,,,,,
E02006029,1508,626,736,1546,2072,1709,,,,,,,,,,,,,,,
E02006030,1224,528,683,1486,2086,1439,,,,,,,,,,,,,,,
E02006031,1145,386,767,2040,2096,1509,,,,,,,,,,,,,,,
E02006032,1435,712,675,1578,2488,1941,,,,,,,,,,,,,,,
E02006033,820,420,745,1768,2238,2091,,,,,,,,,,,,,,,
E02006034,1289,583,704,1562,2572,2168,,,,,,,,,,,,,,,
E02006035,607,309,301,775,1492,2097,,,,,,,,,,,,,,,
E02006036,761,337,450,1162,1775,1670,,,,,,,,,,,,,,,
E02006037,1430,1137,640,1452,2806,2494,,,,,,,,,,,,,,,
E02006038,1038,480,453,1160,2262,2355,,,,,,,,,,,,,,,
E02006008,963,502,571,1245,2313,2201,,,,,,,,,,,,,,,
E02006039,1080,553,526,1028,2265,2364,,,,,,,,,,,,,,,
E02006009,964,456,1008,1204,1762,1911,,,,,,,,,,,,,,,
E02006040,960,832,398,905,2292,2148,,,,,,,,,,,,,,,
E02006010,1563,712,715,1778,3457,3347,,,,,,,,,,,,,,,
E02006041,709,400,368,716,1799,1805,,,,,,,,,,,,,,,
E02006011,697,353,367,911,1607,1935,,,,,,,,,,,,,,,
E02006042,585,386,277,630,1615,2524,,,,,,,,,,,,,,,
E02006012,653,396,382,951,1905,1993,,,,,,,,,,,,,,,
E02006013,886,473,437,895,2368,2623,,,,,,,,,,,,,,,
E02006014,1184,606,560,1218,2634,3053,,,,,,,,,,,,,,,
E02006043,849,431,471,934,2036,2164,,,,,,,,,,,,,,,
E02006044,688,440,279,626,1820,2310,,,,,,,,,,,,,,,
E02006045,1391,674,760,1685,2872,3664,,,,,,,,,,,,,,,
E02006046,1074,648,620,1108,2618,2812,,,,,,,,,,,,,,,
E06000021,41742,16915,25836,49481,64702,52351,,,,,,,,,,,,,,,
E02002951,1198,527,561,1300,2245,1903,,,,,,,,,,,,,,,
E02002952,1319,456,611,1455,1776,1389,,,,,,,,,,,,,,,
E02002953,1264,537,597,1238,1886,1854,,,,,,,,,,,,,,,
E02002954,1368,560,643,1383,2228,1965,,,,,,,,,,,,,,,
E02002955,1498,482,731,1675,1681,1121,,,,,,,,,,,,,,,
E02002956,1626,679,917,1760,2377,1796,,,,,,,,,,,,,,,
E02002957,1374,539,716,1661,2716,2697,,,,,,,,,,,,,,,
E02002958,1443,518,682,1664,2148,1824,,,,,,,,,,,,,,,
E02002959,1590,602,881,2060,2080,1427,,,,,,,,,,,,,,,
E02002960,842,428,485,940,1777,1312,,,,,,,,,,,,,,,
E02002961,1267,455,664,1688,1545,1063,,,,,,,,,,,,,,,
E02002962,1209,510,643,1199,1796,1492,,,,,,,,,,,,,,,
E02002963,1149,395,771,1815,1945,1277,,,,,,,,,,,,,,,
E02002964,1243,497,615,1379,2299,2436,,,,,,,,,,,,,,,
E02002965,1438,641,1277,1953,1492,831,,,,,,,,,,,,,,,
E02002966,1016,517,3414,1952,1357,1152,,,,,,,,,,,,,,,
E02002967,2117,773,903,1934,2468,1663,,,,,,,,,,,,,,,
E02002968,1376,532,1066,2019,2401,1657,,,,,,,,,,,,,,,
E02002969,1357,509,1203,2139,2111,1508,,,,,,,,,,,,,,,
E02002970,1379,434,872,1766,2082,1537,,,,,,,,,,,,,,,
E02002971,808,283,487,961,1519,1050,,,,,,,,,,,,,,,
E02002972,1066,443,575,1261,1591,1390,,,,,,,,,,,,,,,
E02002973,1376,603,898,1634,2184,1466,,,,,,,,,,,,,,,
E02002974,751,347,398,907,1534,1799,,,,,,,,,,,,,,,
E02002975,1119,494,611,1448,2296,1532,,,,,,,,,,,,,,,
E02002976,963,515,503,1040,1620,1351,,,,,,,,,,,,,,,
E02002977,698,315,435,851,1487,1981,,,,,,,,,,,,,,,
E02002978,1320,464,682,1353,1601,1309,,,,,,,,,,,,,,,
E02002979,1262,481,569,1324,1233,880,,,,,,,,,,,,,,,
E02002980,835,356,344,903,1612,2021,,,,,,,,,,,,,,,
E02002981,1626,733,709,1512,2310,1459,,,,,,,,,,,,,,,
E02002982,1432,567,618,1518,1875,1221,,,,,,,,,,,,,,,
E02002983,732,399,417,851,1742,1351,,,,,,,,,,,,,,,
E02002984,681,324,338,938,1688,1637,,,,,,,,,,,,,,,
E06000020,28389,12875,15433,31695,46306,34742,,,,,,,,,,,,,,,
E02002928,773,472,707,780,1636,1451,,,,,,,,,,,,,,,
E02002929,646,546,1127,644,1696,1666,,,,,,,,,,,,,,,
E02002930,584,353,663,788,1374,1674,,,,,,,,,,,,,,,
E02002931,1120,572,404,1023,2091,1465,,,,,,,,,,,,,,,
E02002932,1793,646,852,2037,2210,1457,,,,,,,,,,,,,,,
E02002933,1129,653,645,1219,2570,1948,,,,,,,,,,,,,,,
E02002934,973,433,488,1053,1848,1185,,,,,,,,,,,,,,,
E02002935,1012,436,527,1162,1728,1644,,,,,,,,,,,,,,,
E02002936,1814,793,845,2200,2140,1181,,,,,,,,,,,,,,,
E02002937,1340,718,656,1488,3289,2640,,,,,,,,,,,,,,,
E02002938,1272,645,684,1450,1775,1259,,,,,,,,,,,,,,,
E02002939,864,422,458,1123,1763,1793,,,,,,,,,,,,,,,
E02002940,894,368,553,1225,1675,1352,,,,,,,,,,,,,,,
E02002941,1616,665,894,2046,2750,2166,,,,,,,,,,,,,,,
E02002942,1096,523,488,1151,2041,1179,,,,,,,,,,,,,,,
E02002943,2133,785,908,2569,2867,1382,,,,,,,,,,,,,,,
E02002944,1582,572,771,1598,1944,1372,,,,,,,,,,,,,,,
E02002945,1749,726,826,2044,2499,1552,,,,,,,,,,,,,,,
E02002946,1164,538,768,1530,2324,1569,,,,,,,,,,,,,,,
E02002947,1373,542,635,1367,1695,1151,,,,,,,,,,,,,,,
E02002948,1773,719,689,1392,1508,959,,,,,,,,,,,,,,,
E02002949,646,332,398,837,1548,1414,,,,,,,,,,,,,,,
E02002950,1043,416,447,969,1335,1283,,,,,,,,,,,,,,,
E07000192,14653,7054,8232,18193,28388,22029,,,,,,,,,,,,,,,
E02006118,1005,496,553,1165,2239,2207,,,,,,,,,,,,,,,
E02006119,1260,632,767,1470,2377,1750,,,,,,,,,,,,,,,
E02006120,1501,624,762,1713,2491,2077,,,,,,,,,,,,,,,
E02006121,815,378,474,1036,1694,1125,,,,,,,,,,,,,,,
E02006122,910,420,541,1333,1921,1430,,,,,,,,,,,,,,,
E02006123,983,565,530,1214,2068,1361,,,,,,,,,,,,,,,
E02006124,1319,591,651,1469,2073,1535,,,,,,,,,,,,,,,
E02006125,1004,501,643,1308,1986,1717,,,,,,,,,,,,,,,
E02006126,1183,572,673,1488,2532,1838,,,,,,,,,,,,,,,
E02006127,1399,644,687,1789,2414,865,,,,,,,,,,,,,,,
E02006128,948,546,597,1293,2365,2677,,,,,,,,,,,,,,,
E02006129,1279,567,809,1681,2016,1681,,,,,,,,,,,,,,,
E02006130,1047,518,545,1234,2212,1766,,,,,,,,,,,,,,,
E07000193,18193,8226,9298,21169,32518,26259,,,,,,,,,,,,,,,
E02006131,985,625,501,1059,2436,2175,,,,,,,,,,,,,,,
E02006132,1020,436,501,1109,1707,1422,,,,,,,,,,,,,,,
E02006133,943,530,596,1137,2164,1528,,,,,,,,,,,,,,,
E02006134,1225,611,501,1238,2788,2822,,,,,,,,,,,,,,,
E02006135,1060,543,529,1044,2440,2043,,,,,,,,,,,,,,,
E02006136,956,644,591,1303,2767,2588,,,,,,,,,,,,,,,
E02006137,1612,664,760,1794,2308,1869,,,,,,,,,,,,,,,
E02006138,1418,506,647,1569,1623,851,,,,,,,,,,,,,,,
E02006139,1533,464,809,1933,1649,1150,,,,,,,,,,,,,,,
E02006140,1424,628,666,1508,2329,1989,,,,,,,,,,,,,,,
E02006141,2244,658,1295,3277,2331,1444,,,,,,,,,,,,,,,
E02006142,663,412,346,783,1722,1313,,,,,,,,,,,,,,,
E02006143,1088,523,566,1358,2276,1525,,,,,,,,,,,,,,,
E02006144,1272,529,721,1415,2206,1814,,,,,,,,,,,,,,,
E02006145,750,453,269,642,1772,1726,,,,,,,,,,,,,,,
E07000194,14044,6981,7245,16339,29191,28293,,,,,,,,,,,,,,,
E02006146,1076,504,513,1358,2191,2114,,,,,,,,,,,,,,,
E02006147,1205,609,444,1152,2418,1986,,,,,,,,,,,,,,,
E02006148,878,488,412,942,2213,2278,,,,,,,,,,,,,,,
E02006149,1818,797,845,2260,2721,2493,,,,,,,,,,,,,,,
E02006150,1316,721,752,1794,3405,3612,,,,,,,,,,,,,,,
E02006151,1235,614,664,1407,2604,2217,,,,,,,,,,,,,,,
E02006152,1619,703,646,2019,2862,2482,,,,,,,,,,,,,,,
E02006153,1008,482,332,964,2271,2009,,,,,,,,,,,,,,,
E02006154,1051,662,624,1361,2755,3439,,,,,,,,,,,,,,,
E02006155,1006,460,478,1102,1491,1211,,,,,,,,,,,,,,,
E02006156,888,509,481,867,2323,2685,,,,,,,,,,,,,,,
E02006157,944,432,1054,1113,1937,1767,,,,,,,,,,,,,,,
E07000195,16850,8562,14285,21564,33995,30796,,,,,,,,,,,,,,,
E02006158,1075,573,566,1327,2646,2159,,,,,,,,,,,,,,,
E02006159,846,403,507,1035,1548,1378,,,,,,,,,,,,,,,
E02006160,1144,605,738,1461,2255,2205,,,,,,,,,,,,,,,
E02006161,910,528,558,1081,2281,1615,,,,,,,,,,,,,,,
E02006162,1103,574,594,1453,2474,2307,,,,,,,,,,,,,,,
E02006163,1346,672,631,1478,2106,1869,,,,,,,,,,,,,,,
E02006164,1397,475,698,1637,1901,1475,,,,,,,,,,,,,,,
E02006165,1107,428,661,1771,1982,1641,,,,,,,,,,,,,,,
E02006166,930,469,499,1282,2153,1811,,,,,,,,,,,,,,,
E02006167,1485,694,1115,1893,2215,1866,,,,,,,,,,,,,,,
E02006168,824,477,1571,1698,2074,1840,,,,,,,,,,,,,,,
E02006169,904,544,4002,1185,1383,1231,,,,,,,,,,,,,,,
E02006170,653,329,365,748,1527,1637,,,,,,,,,,,,,,,
E02006171,1279,593,736,1468,2454,2468,,,,,,,,,,,,,,,
E02006172,1064,682,632,1266,2842,3010,,,,,,,,,,,,,,,
E02006173,783,516,412,781,2154,2284,,,,,,,,,,,,,,,
E07000196,13677,7607,8781,16794,32674,31159,,,,,,,,,,,,,,,
E02006174,1281,764,693,1424,3053,3156,,,,,,,,,,,,,,,
E02006175,1127,537,663,1343,2056,1348,,,,,,,,,,,,,,,
E02006176,861,538,444,943,2267,2460,,,,,,,,,,,,,,,
E02006177,1199,693,783,1498,2913,2804,,,,,,,,,,,,,,,
E02006178,1011,569,719,1206,2260,2138,,,,,,,,,,,,,,,
E02006179,750,481,1158,1980,2513,1933,,,,,,,,,,,,,,,
E02006180,947,479,559,1035,1989,1825,,,,,,,,,,,,,,,
E02006181,784,359,466,893,1546,1668,,,,,,,,,,,,,,,
E02006182,892,451,420,905,2011,2181,,,,,,,,,,,,,,,
E02006183,940,522,602,1151,2384,1883,,,,,,,,,,,,,,,
E02006184,825,375,487,1015,1593,1154,,,,,,,,,,,,,,,
E02006185,897,497,547,1012,2033,2163,,,,,,,,,,,,,,,
E02006186,1347,870,777,1538,3839,3882,,,,,,,,,,,,,,,
E02006187,816,472,463,851,2217,2564,,,,,,,,,,,,,,,
E07000197,17844,8727,11251,22052,37724,34643,,,,,,,,,,,,,,,
E02006188,699,415,362,754,1750,1977,,,,,,,,,,,,,,,
E02006189,917,452,379,930,2159,2346,,,,,,,,,,,,,,,
E02006190,1560,676,800,1881,2892,2681,,,,,,,,,,,,,,,
E02006191,1014,573,467,1092,2526,2306,,,,,,,,,,,,,,,
E02006192,914,513,484,1048,2726,2544,,,,,,,,,,,,,,,
E02006193,797,389,467,1027,1828,1957,,,,,,,,,,,,,,,
E02006194,1409,547,672,1591,1996,1755,,,,,,,,,,,,,,,
E02006195,1050,565,483,1029,2682,2608,,,,,,,,,,,,,,,
E02006196,1013,447,1189,1828,1668,1081,,,,,,,,,,,,,,,
E02006197,1059,396,1271,2501,1916,1291,,,,,,,,,,,,,,,
E02006198,989,546,1535,1344,2356,1970,,,,,,,,,,,,,,,
E02006199,957,549,524,1174,2578,2292,,,,,,,,,,,,,,,
E02006200,1363,612,741,1518,2119,1649,,,,,,,,,,,,,,,
E02006201,1735,916,655,1583,3501,3810,,,,,,,,,,,,,,,
E02006202,1044,585,582,1158,2835,2722,,,,,,,,,,,,,,,
E02006203,1324,546,640,1594,2192,1654,,,,,,,,,,,,,,,
E07000198,12611,6675,6748,14358,28965,28406,,,,,,,,,,,,,,,
E02006204,1049,553,532,1112,2102,2007,,,,,,,,,,,,,,,
E02006205,757,416,403,886,2275,2433,,,,,,,,,,,,,,,
E02006206,1545,721,764,1565,2404,1547,,,,,,,,,,,,,,,
E02006207,705,312,320,803,1763,2320,,,,,,,,,,,,,,,
E02006208,1190,547,679,1652,2351,1798,,,,,,,,,,,,,,,
E02006209,1478,741,659,1582,3247,3296,,,,,,,,,,,,,,,
E02006210,633,334,354,690,1796,1674,,,,,,,,,,,,,,,
E02006211,755,471,421,731,1920,2203,,,,,,,,,,,,,,,
E02006212,890,558,465,1002,2329,2583,,,,,,,,,,,,,,,
E02006213,845,472,468,992,2030,1900,,,,,,,,,,,,,,,
E02006214,740,419,531,1025,1706,1755,,,,,,,,,,,,,,,
E02006215,858,525,534,1019,2468,2438,,,,,,,,,,,,,,,
E02006216,1166,606,618,1299,2574,2452,,,,,,,,,,,,,,,
E07000199,12363,5715,6200,14839,21432,16563,,,,,,,,,,,,,,,
E02006217,1029,665,533,1212,2518,2740,,,,,,,,,,,,,,,
E02006218,1148,479,670,1656,2018,2144,,,,,,,,,,,,,,,
E02006219,1210,690,665,1425,2254,1530,,,,,,,,,,,,,,,
E02006220,1113,500,565,1291,2069,1995,,,,,,,,,,,,,,,
E02006221,962,435,542,1318,1887,977,,,,,,,,,,,,,,,
E02006222,1180,539,582,1326,1788,1465,,,,,,,,,,,,,,,
E02006223,1654,643,665,1508,1571,1107,,,,,,,,,,,,,,,
E02006224,1194,619,667,1502,2512,1180,,,,,,,,,,,,,,,
E02006225,1058,461,475,1246,2249,1830,,,,,,,,,,,,,,,
E02006226,1815,684,836,2355,2566,1595,,,,,,,,,,,,,,,
E07000218,8615,4405,4559,10059,18683,16147,,,,,,,,,,,,,,,
E02006468,1424,836,725,1615,3222,2730,,,,,,,,,,,,,,,
E02006469,1440,653,689,1613,2500,2041,,,,,,,,,,,,,,,
E02006470,1649,746,898,1917,3163,2795,,,,,,,,,,,,,,,
E02006471,801,454,473,953,2173,2071,,,,,,,,,,,,,,,
E02006472,1281,669,632,1458,2662,2254,,,,,,,,,,,,,,,
E02006473,1222,654,786,1637,3005,2644,,,,,,,,,,,,,,,
E02006474,798,393,356,866,1958,1612,,,,,,,,,,,,,,,
E07000219,19661,9031,10186,23451,34599,29246,,,,,,,,,,,,,,,
E02006475,886,553,484,989,2150,2203,,,,,,,,,,,,,,,
E02006476,1488,562,707,1678,1874,1471,,,,,,,,,,,,,,,
E02006477,845,590,506,880,2196,1974,,,,,,,,,,,,,,,
E02006478,1369,637,671,1562,2521,1305,,,,,,,,,,,,,,,
E02006479,1405,578,972,2202,2187,1548,,,,,,,,,,,,,,,
E02006480,1215,544,667,1422,2026,1505,,,,,,,,,,,,,,,
E02006481,1245,540,539,1406,1747,1459,,,,,,,,,,,,,,,
E02006482,1065,428,618,1436,1896,1399,,,,,,,,,,,,,,,
E02006483,1403,631,709,1546,1960,1603,,,,,,,,,,,,,,,
E02006484,1315,546,659,1508,2057,1622,,,,,,,,,,,,,,,
E02006485,692,447,460,842,2165,2065,,,,,,,,,,,,,,,
E02006486,1050,544,570,1226,2077,1621,,,,,,,,,,,,,,,
E02006487,906,495,499,1114,1723,1868,,,,,,,,,,,,,,,
E02006488,675,315,340,750,1620,2398,,,,,,,,,,,,,,,
E02006489,1438,527,626,1866,2091,1482,,,,,,,,,,,,,,,
E02006490,1358,534,514,1499,2063,1735,,,,,,,,,,,,,,,
E02006806,1306,560,645,1525,2246,1988,,,,,,,,,,,,,,,
E07000220,16413,7746,6873,19406,28475,23587,,,,,,,,,,,,,,,
E02006492,1814,747,787,2231,3395,2716,,,,,,,,,,,,,,,
E02006493,1712,725,683,2199,2714,1370,,,,,,,,,,,,,,,
E02006494,1230,466,601,1573,1889,1374,,,,,,,,,,,,,,,
E02006495,1054,504,441,1109,2212,2147,,,,,,,,,,,,,,,
E02006496,1218,422,704,1931,1799,940,,,,,,,,,,,,,,,
E02006497,1408,533,685,2244,1911,1177,,,,,,,,,,,,,,,
E02006498,2523,1046,773,2455,3490,2077,,,,,,,,,,,,,,,
E02006499,907,442,358,978,1788,1416,,,,,,,,,,,,,,,
E02006500,705,876,356,864,1465,1557,,,,,,,,,,,,,,,
E02006501,1331,689,542,1449,2641,2534,,,,,,,,,,,,,,,
E02006502,1490,713,548,1609,2765,3624,,,,,,,,,,,,,,,
E02006503,1021,583,395,764,2406,2655,,,,,,,,,,,,,,,
E07000221,16142,8346,7027,17390,35503,36648,,,,,,,,,,,,,,,
E02006504,691,399,300,545,1778,1936,,,,,,,,,,,,,,,
E02006505,813,412,275,748,1910,2506,,,,,,,,,,,,,,,
E02006506,819,464,346,849,1615,1704,,,,,,,,,,,,,,,
E02006507,1337,740,609,1318,2690,2364,,,,,,,,,,,,,,,
E02006508,1307,715,506,1322,2996,2683,,,,,,,,,,,,,,,
E02006509,763,435,371,852,1734,1806,,,,,,,,,,,,,,,
E02006510,759,412,289,731,1827,2216,,,,,,,,,,,,,,,
E02006511,1141,682,528,1153,2638,2795,,,,,,,,,,,,,,,
E02006512,1475,660,857,2405,3048,2811,,,,,,,,,,,,,,,
E02006513,1208,537,380,1234,2200,2168,,,,,,,,,,,,,,,
E02006514,1045,545,718,1411,2434,3027,,,,,,,,,,,,,,,
E02006515,1221,677,476,1149,2888,2744,,,,,,,,,,,,,,,
E02006516,1273,566,564,1421,2722,2538,,,,,,,,,,,,,,,
E02006517,1108,525,351,1029,2292,2153,,,,,,,,,,,,,,,
E02006518,1182,577,457,1223,2731,3197,,,,,,,,,,,,,,,
E07000222,19819,8617,16886,26500,36704,30870,,,,,,,,,,,,,,,
E02006519,991,431,469,1135,2064,2363,,,,,,,,,,,,,,,
E02006520,1175,668,538,1233,2545,2200,,,,,,,,,,,,,,,
E02006521,1021,486,489,915,2073,2378,,,,,,,,,,,,,,,
E02006522,704,379,289,651,1773,1555,,,,,,,,,,,,,,,
E02006523,1376,876,2087,1641,2886,2856,,,,,,,,,,,,,,,
E02006524,967,376,585,1071,1500,1213,,,,,,,,,,,,,,,
E02006525,1567,653,2039,2966,3190,2913,,,,,,,,,,,,,,,
E02006526,1337,492,623,1663,2335,2097,,,,,,,,,,,,,,,
E02006527,1174,556,1282,2028,2271,2103,,,,,,,,,,,,,,,
E02006528,1483,494,2427,2642,2409,1735,,,,,,,,,,,,,,,
E02006529,1941,651,947,2813,3117,2073,,,,,,,,,,,,,,,
E02006530,1767,752,741,1966,3057,2300,,,,,,,,,,,,,,,
E02006531,1342,575,3057,2353,2008,1131,,,,,,,,,,,,,,,
E02006532,1346,578,497,1417,2794,1989,,,,,,,,,,,,,,,
E02006533,1628,650,816,2006,2682,1964,,,,,,,,,,,,,,,
E08000025,208634,89177,136657,235602,251048,180242,,,,,,,,,,,,,,,
E02001827,944,447,396,934,1667,1778,,,,,,,,,,,,,,,
E02001828,1005,488,452,992,1939,2195,,,,,,,,,,,,,,,
E02001829,1584,694,509,1442,2458,2160,,,,,,,,,,,,,,,
E02001830,1143,652,617,1275,2666,2985,,,,,,,,,,,,,,,
E02001831,1742,749,900,1870,2801,2191,,,,,,,,,,,,,,,
E02001832,1123,617,614,1248,2453,2002,,,,,,,,,,,,,,,
E02001833,865,462,463,921,1676,1421,,,,,,,,,,,,,,,
E02001834,1194,476,623,1161,1576,1105,,,,,,,,,,,,,,,
E02001835,1195,507,616,1587,2342,1883,,,,,,,,,,,,,,,
E02001836,1246,604,684,1508,2612,2354,,,,,,,,,,,,,,,
E02001837,2220,1031,1071,2001,2627,1629,,,,,,,,,,,,,,,
E02001838,1024,536,540,1130,2349,1936,,,,,,,,,,,,,,,
E02001839,1030,461,564,1179,1720,1462,,,,,,,,,,,,,,,
E02001840,1853,794,850,1669,2166,1525,,,,,,,,,,,,,,,
E02001841,762,422,375,774,1665,1941,,,,,,,,,,,,,,,
E02001842,1248,555,691,1377,2085,1629,,,,,,,,,,,,,,,
E02001843,1075,454,620,1316,1758,1464,,,,,,,,,,,,,,,
E02001844,1352,550,732,2004,2610,2690,,,,,,,,,,,,,,,
E02001845,1112,464,585,1282,1712,1085,,,,,,,,,,,,,,,
E02001846,1531,668,765,1623,2112,1326,,,,,,,,,,,,,,,
E02001847,782,356,375,928,1540,1564,,,,,,,,,,,,,,,
E02001848,1438,605,637,1338,1530,1048,,,,,,,,,,,,,,,
E02001849,1442,395,741,1694,1699,1066,,,,,,,,,,,,,,,
E02001850,1576,656,939,1741,1954,1549,,,,,,,,,,,,,,,
E02001851,1501,567,704,1762,2307,1817,,,,,,,,,,,,,,,
E02001852,1271,458,682,1476,1723,1160,,,,,,,,,,,,,,,
E02001854,1347,572,749,1527,2080,1563,,,,,,,,,,,,,,,
E02001855,1770,900,926,1681,2524,2091,,,,,,,,,,,,,,,
E02001856,1809,690,1065,2323,2193,1116,,,,,,,,,,,,,,,
E02001857,2441,1082,1627,3318,3328,1773,,,,,,,,,,,,,,,
E02001858,1418,652,1200,2054,2125,1181,,,,,,,,,,,,,,,
E02001859,2095,1008,1952,2466,1843,1053,,,,,,,,,,,,,,,
E02001860,1951,767,977,2182,1915,1047,,,,,,,,,,,,,,,
E02001861,2435,1037,1314,2486,2019,1111,,,,,,,,,,,,,,,
E02001862,2252,997,1175,2406,2350,1239,,,,,,,,,,,,,,,
E02001863,2053,828,929,1971,1419,917,,,,,,,,,,,,,,,
E02001864,1460,547,569,1170,1271,717,,,,,,,,,,,,,,,
E02001865,2353,1081,1179,2773,2342,1258,,,,,,,,,,,,,,,
E02001866,2119,894,1054,2221,1783,906,,,,,,,,,,,,,,,
E02001867,1847,816,767,1628,1315,781,,,,,,,,,,,,,,,
E02001868,2004,977,967,1733,1897,1427,,,,,,,,,,,,,,,
E02001869,1892,648,590,1499,1317,703,,,,,,,,,,,,,,,
E02001870,3044,1270,1181,2578,2292,1554,,,,,,,,,,,,,,,
E02001871,1553,525,794,1616,1966,1691,,,,,,,,,,,,,,,
E02001872,1492,581,747,1411,1753,1422,,,,,,,,,,,,,,,
E02001873,2495,863,1278,2882,2396,1124,,,,,,,,,,,,,,,
E02001874,2607,1072,1111,2237,1726,856,,,,,,,,,,,,,,,
E02001875,1929,761,1180,2300,1664,740,,,,,,,,,,,,,,,
E02001876,1692,1101,5834,2172,1444,602,,,,,,,,,,,,,,,
E02001877,3163,1287,1353,2629,1951,1038,,,,,,,,,,,,,,,
E02001878,2383,1001,1148,2190,1700,800,,,,,,,,,,,,,,,
E02001879,2346,864,1561,2868,2100,1144,,,,,,,,,,,,,,,
E02001880,2474,955,957,2021,2084,1172,,,,,,,,,,,,,,,
E02001881,2806,1088,1039,2197,1816,967,,,,,,,,,,,,,,,
E02001882,1715,647,871,1759,1826,1558,,,,,,,,,,,,,,,
E02001883,1673,574,860,1665,2009,1517,,,,,,,,,,,,,,,
E02001884,2924,1244,1064,2194,1632,686,,,,,,,,,,,,,,,
E02001886,1525,640,1357,2456,1956,1305,,,,,,,,,,,,,,,
E02001888,1447,604,627,1253,1541,1135,,,,,,,,,,,,,,,
E02001889,2318,991,1004,1835,1616,870,,,,,,,,,,,,,,,
E02001890,1257,519,1976,3035,2193,1604,,,,,,,,,,,,,,,
E02001892,2813,1032,1029,2337,2162,1194,,,,,,,,,,,,,,,
E02001893,1452,694,777,1426,2179,1759,,,,,,,,,,,,,,,
E02001895,1535,699,776,1490,1985,1744,,,,,,,,,,,,,,,
E02001896,2439,977,1094,2247,1723,962,,,,,,,,,,,,,,,
E02001897,1849,752,914,1875,1593,953,,,,,,,,,,,,,,,
E02001898,920,505,582,1059,1873,1501,,,,,,,,,,,,,,,
E02001899,1153,479,562,1633,2056,2189,,,,,,,,,,,,,,,
E02001900,1069,680,1307,1297,1427,1176,,,,,,,,,,,,,,,
E02001901,1082,402,852,2416,1951,1382,,,,,,,,,,,,,,,
E02001902,1157,460,524,1231,1626,1255,,,,,,,,,,,,,,,
E02001903,1819,834,1001,1722,1364,737,,,,,,,,,,,,,,,
E02001904,1682,532,695,1805,1626,946,,,,,,,,,,,,,,,
E02001905,874,960,3993,1664,1559,1096,,,,,,,,,,,,,,,
E02001906,1612,712,750,1773,2488,1922,,,,,,,,,,,,,,,
E02001907,1520,610,826,1855,2644,2217,,,,,,,,,,,,,,,
E02001908,2356,1015,1125,2187,1613,818,,,,,,,,,,,,,,,
E02001909,2095,871,967,1887,1541,821,,,,,,,,,,,,,,,
E02001910,1668,806,890,1590,1368,844,,,,,,,,,,,,,,,
E02001911,1792,652,827,1676,1818,1269,,,,,,,,,,,,,,,
E02001913,949,367,1703,1858,1515,1384,,,,,,,,,,,,,,,
E02001914,1209,581,812,1641,1528,993,,,,,,,,,,,,,,,
E02001915,2088,760,1141,2852,2960,1982,,,,,,,,,,,,,,,
E02001916,2041,843,881,1944,1864,1224,,,,,,,,,,,,,,,
E02001918,1137,561,924,2427,2358,1589,,,,,,,,,,,,,,,
E02001919,946,456,759,1745,1589,1180,,,,,,,,,,,,,,,
E02001920,1430,661,682,1426,1839,1490,,,,,,,,,,,,,,,
E02001921,1474,566,806,1754,1870,1445,,,,,,,,,,,,,,,
E02001922,538,379,11032,1081,558,422,,,,,,,,,,,,,,,
E02001923,2227,1055,1117,2278,2339,1745,,,,,,,,,,,,,,,
E02001924,1263,569,609,1255,1719,1174,,,,,,,,,,,,,,,
E02001925,1018,298,1022,1321,1464,1485,,,,,,,,,,,,,,,
